Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
5.1997675,145,0x3D,0x01,Read,ACK
5.2019185,145,0x3D,0x90,Read,ACK
5.2040695,145,0x3D,0xFF,Read,ACK
5.20622,145,0x3D,0xE5,Read,NAK
5.264136,146,0x3C,0x03,Write,ACK
5.268811,147,0x3D,0xFB,Read,ACK
5.2709615,147,0x3D,0x10,Read,ACK
5.2731125,147,0x3D,0x01,Read,ACK
5.2752635,147,0x3D,0x93,Read,ACK
5.2774145,147,0x3D,0xFF,Read,ACK
5.279565,147,0x3D,0xE5,Read,NAK
5.3374805,148,0x3C,0x03,Write,ACK
5.342156,149,0x3D,0xFB,Read,ACK
5.344307,149,0x3D,0x14,Read,ACK
5.346458,149,0x3D,0x01,Read,ACK
5.3486085,149,0x3D,0x89,Read,ACK
5.3507595,149,0x3D,0xFF,Read,ACK
5.352911,149,0x3D,0xEC,Read,NAK
5.410825,150,0x3C,0x03,Write,ACK
5.4155,151,0x3D,0xFB,Read,ACK
5.417651,151,0x3D,0x18,Read,ACK
5.419802,151,0x3D,0x01,Read,ACK
5.4219525,151,0x3D,0x8B,Read,ACK
5.4241035,151,0x3D,0xFF,Read,ACK
5.426254,151,0x3D,0xE6,Read,NAK
5.4841715,152,0x3C,0x03,Write,ACK
5.4888465,153,0x3D,0xFB,Read,ACK
5.4909975,153,0x3D,0x1B,Read,ACK
5.493148,153,0x3D,0x01,Read,ACK
5.495299,153,0x3D,0x87,Read,ACK
5.49745,153,0x3D,0xFF,Read,ACK
5.499601,153,0x3D,0xEB,Read,NAK
5.5575165,154,0x3C,0x03,Write,ACK
5.562192,155,0x3D,0xFB,Read,ACK
5.5643425,155,0x3D,0x18,Read,ACK
5.566494,155,0x3D,0x01,Read,ACK
5.568645,155,0x3D,0x88,Read,ACK
5.5707955,155,0x3D,0xFF,Read,ACK
5.572947,155,0x3D,0xF0,Read,NAK
5.630863,156,0x3C,0x03,Write,ACK
5.6355385,157,0x3D,0xFB,Read,ACK
5.637689,157,0x3D,0x15,Read,ACK
5.63984,157,0x3D,0x01,Read,ACK
5.641991,157,0x3D,0x8A,Read,ACK
5.6441415,157,0x3D,0xFF,Read,ACK
5.646292,157,0x3D,0xEE,Read,NAK
5.7042055,158,0x3C,0x03,Write,ACK
5.708881,159,0x3D,0xFB,Read,ACK
5.711032,159,0x3D,0x10,Read,ACK
5.713183,159,0x3D,0x01,Read,ACK
5.715334,159,0x3D,0x87,Read,ACK
5.717485,159,0x3D,0xFF,Read,ACK
5.7196355,159,0x3D,0xEE,Read,NAK
5.7773105,160,0x3C,0x01,Write,NAK
